# LS Electric — 2026 Q2 — 반기보고서 (2026.06)
# source label: LS Electric Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814003088   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814003088
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 53 기 반기말 | YTD | 제 52 기말 | 전전기

자산의 공정가치측정에 대한 공시
당반기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 금융자산의 범주
 | 당기손익-공정가치측정금융자산 | 기타포괄손익-공정가치측정금융자산 | 위험회피수단으로 지정된 파생상품자산
 | 자산의 분류
 | 매매목적파생상품자산 | 파생상품자산(지분매입) | 수익증권 | 출자금 | 채무증권 | 상장주식 | 비상장주식 | 현금흐름위험회피파생상품자산
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 17,731 | | | | 2,875 | | | | 100,062 | | | | 6,615 | | | | 19,672 | | | | 920 | | | | 10,068 | | | | 72
금융자산, 공정가치 | 0 | 17,731 | 0 | 17,731 | 0 | 0 | 2,875 | 2,875 | 0 | 0 | 100,062 | 100,062 | 0 | 0 | 6,615 | 6,615 | 0 | 0 | 19,672 | 19,672 | 920 | 0 | 0 | 920 | 0 | 0 | 10,068 | 10,068 | 0 | 72 | 0 | 72
금융상품에 대한 기술 | | | | | | | | 연결실체는 전기 중 종속기업 지분취득시 체결한 주주간 약정에서 식별된 콜옵션 및 풋옵션을 파생상품자산으로 인식하였습니다(주석32 참조). | | | | | | | | | | | | | | | | 연결실체는 단기매매항목이 아닌 전략적 투자목적으로 보유하는 지분상품에 대해 최초적용일에 기타포괄손익-공정가치측정항목으로 지정하는 취소불가능한 선택권을 적용하였습니다. | | | | 연결실체는 단기매매항목이 아닌 전략적 투자목적으로 보유하는 지분상품에 대해 최초적용일에 기타포괄손익-공정가치측정항목으로 지정하는 취소불가능한 선택권을 적용하였습니다. | | | | 

전기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 금융자산의 범주
 | 당기손익-공정가치측정금융자산 | 기타포괄손익-공정가치측정금융자산 | 위험회피수단으로 지정된 파생상품자산
 | 자산의 분류
 | 매매목적파생상품자산 | 파생상품자산(지분매입) | 수익증권 | 출자금 | 채무증권 | 상장주식 | 비상장주식 | 현금흐름위험회피파생상품자산
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 55,575 | | | | 1,452 | | | | 111,831 | | | | 8,486 | | | | 49,672 | | | | 44,046 | | | | 10,068 | | | | 18,461
금융자산, 공정가치 | 0 | 55,575 | 0 | 55,575 | 0 | 0 | 1,452 | 1,452 | 0 | 0 | 111,831 | 111,831 | 0 | 0 | 8,486 | 8,486 | 0 | 30,000 | 19,672 | 49,672 | 44,046 | | 0 | 44,046 | 0 | | 10,068 | 10,068 | 0 | 18,461 | 0 | 18,461
금융상품에 대한 기술 | | | | | | | | 연결실체는 전기 중 종속기업 지분취득시 체결한 주주간 약정에서 식별된 콜옵션 및 풋옵션을 파생상품자산으로 인식하였습니다(주석32 참조). | | | | | | | | | | | | | | | | 연결실체는 단기매매항목이 아닌 전략적 투자목적으로 보유하는 지분상품에 대해 최초적용일에 기타포괄손익-공정가치측정항목으로 지정하는 취소불가능한 선택권을 적용하였습니다. | | | | 연결실체는 단기매매항목이 아닌 전략적 투자목적으로 보유하는 지분상품에 대해 최초적용일에 기타포괄손익-공정가치측정항목으로 지정하는 취소불가능한 선택권을 적용하였습니다. | | | | 

자산의 공정가치측정에 대한 공시, 소계
당반기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 금융자산의 범주
 | 당기손익-공정가치측정금융자산 | 기타포괄손익-공정가치측정금융자산 | 위험회피수단으로 지정된 파생상품자산
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 146,955 | | | | 10,988 | | | | 72
금융자산, 공정가치 | 0 | 17,731 | 129,224 | 146,955 | 920 | 0 | 10,068 | 10,988 | 0 | 72 | 0 | 72

전기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 금융자산의 범주
 | 당기손익-공정가치측정금융자산 | 기타포괄손익-공정가치측정금융자산 | 위험회피수단으로 지정된 파생상품자산
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 227,016 | | | | 54,114 | | | | 18,461
금융자산, 공정가치 | 0 | 85,575 | 141,441 | 227,016 | 44,046 | 0 | 10,068 | 54,114 | 0 | 18,461 | 0 | 18,461

자산의 공정가치측정에 대한 공시, 합계
당반기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 158,015
금융자산, 공정가치 | 920 | 17,803 | 139,292 | 158,015
공정가치 서열체계의 수준 1과 수준 2 사이에 이동이 없었다는 사실을 기술, 자산 | | | | 당반기 및 전기 중 수준 1과 수준 2 간의 유의적인 이동은 없습니다.

전기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 299,591
금융자산, 공정가치 | 44,046 | 104,036 | 151,509 | 299,591
공정가치 서열체계의 수준 1과 수준 2 사이에 이동이 없었다는 사실을 기술, 자산 | | | | 당반기 및 전기 중 수준 1과 수준 2 간의 유의적인 이동은 없습니다.

부채의 공정가치측정에 대한 공시
당반기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 부채의 분류
 | 당기손익-공정가치측정금융부채 | 위험회피수단으로 지정된 파생상품부채
 | 매매목적파생상품부채 | 파생상품부채(전환상환우선주) | 당기손익인식지정금융부채 | 현금흐름위험회피파생상품부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 34,837 | | | | 7,321 | | | | 91,987 | | | | 160,284
금융부채, 공정가치 | 0 | 34,837 | 0 | 34,837 | 0 | 0 | 7,321 | 7,321 | 0 | 0 | 91,987 | 91,987 | 0 | 160,284 | 0 | 160,284
금융상품에 대한 기술 | | | | | | | | | | | | 연결실체가 사업결합과 관련하여 비지배주주에게 부여한 풋옵션에 해당하는 금융부채입니다(주석 32 참조). | | | | 

전기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 부채의 분류
 | 당기손익-공정가치측정금융부채 | 위험회피수단으로 지정된 파생상품부채
 | 매매목적파생상품부채 | 파생상품부채(전환상환우선주) | 당기손익인식지정금융부채 | 현금흐름위험회피파생상품부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 16,790 | | | | 10,107 | | | | 91,987 | | | | 25,995
금융부채, 공정가치 | 0 | 16,790 | 0 | 16,790 | 0 | 0 | 10,107 | 10,107 | 0 | 0 | 91,987 | 91,987 | 0 | 25,995 | 0 | 25,995
금융상품에 대한 기술 | | | | | | | | | | | | 연결실체가 사업결합과 관련하여 비지배주주에게 부여한 풋옵션에 해당하는 금융부채입니다(주석 32 참조). | | | | 

부채의 공정가치측정에 대한 공시, 소계
당반기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 금융부채의 범주
 | 당기손익-공정가치측정금융부채 | 위험회피수단으로 지정된 파생상품부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 134,145 | | | | 160,284
금융부채, 공정가치 | 0 | 34,837 | 99,308 | 134,145 | 0 | 160,284 | 0 | 160,284

전기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 금융부채의 범주
 | 당기손익-공정가치측정금융부채 | 위험회피수단으로 지정된 파생상품부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 118,884 | | | | 25,995
금융부채, 공정가치 | 0 | 16,790 | 102,094 | 118,884 | 0 | 25,995 | 0 | 25,995

부채의 공정가치측정에 대한 공시, 합계
당반기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 294,429
금융부채, 공정가치 | 0 | 195,121 | 99,308 | 294,429
공정가치 서열체계의 수준 1과 수준 2 사이에 이동이 없었다는 사실을 기술, 부채 | | | | 당반기 및 전기 중 수준 1과 수준 2 간의 유의적인 이동은 없습니다.

전기말 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 144,879
금융부채, 공정가치 | 0 | 42,785 | 102,094 | 144,879
공정가치 서열체계의 수준 1과 수준 2 사이에 이동이 없었다는 사실을 기술, 부채 | | | | 당반기 및 전기 중 수준 1과 수준 2 간의 유의적인 이동은 없습니다.

반복적인 공정가치측정치의 가치평가기법과 투입변수 대한 공시
 | (단위 : 백만원)

 | 측정
 | 공정가치
 | 반복적인 공정가치측정치
 | 금융상품의 종류
 | 매매목적파생상품자산 | 파생상품자산(지분매입) | 수익증권 등 | 상장주식 | 비상장주식 | 위험회피파생상품자산 | 매매목적파생상품부채 | 파생상품부채(전환상환우선주) | 당기손익인식지정금융부채 | 위험회피파생상품부채
 | 공정가치 서열체계의 수준
 | 수준 2 | 수준 3 | 수준 3 | 수준 1 | 수준 3 | 수준 2 | 수준 2 | 수준 3 | 수준 3 | 수준 2
금융자산, 공정가치 | 17,731 | 2,875 | 126,349 | 920 | 10,068 | 72 | | | | 
가치평가기법, 자산 | 보고기간말 선도환율/고시가격을 사용하여 현재가치로 할인 | 이항모형 | 출자자산 구성항목의 시장 가격 등을 고려하여 결정 | 활성시장에서 공시되는 가격 | 추정 현금흐름을 사용하여 현재가치로 할인 | 보고기간말 선도환율/고시가격을 사용하여 현재가치로 할인 | | | | 
투입변수, 자산 | 할인율 등 | 기초자산의 주가, 무위험/위험이자율, 주가 변동성 등 | 할인율 등 | | 할인율 등 | 할인율 등 | | | | 
금융부채, 공정가치 | | | | | | | 34,837 | 7,321 | 91,987 | 160,284
가치평가기법, 부채 | | | | | | | 보고기간말 선도환율/고시가격을 사용하여 현재가치로 할인 | 이항모형 | 추정 미래현금유출액(풋옵션 행사가격 등)을 현재가치로 할인 | 보고기간말 선도환율/고시가격을 사용하여 현재가치로 할인
투입변수, 부채 | | | | | | | 할인율 등 | 기초자산의 주가, 무위험/위험이자율, 주가 변동성 등 | 주당 인수가액 등 | 할인율 등

공정가치로 후속측정되지 않는 금융자산의 공정가치 서열체계 수준별 분류내역 공시
당반기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 자산의 분류
 | 상각후원가측정금융자산
 | 금융기관예치금 | 매출채권 | 대여금 | 미수금 | 임차보증금 등 | 미수수익
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 76,774 | | | | 1,429,599 | | | | 24,775 | | | | 27,998 | | | | 40,303 | | | | 4,548
금융자산, 공정가치 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
금융상품에 대한 기술 | | | | | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다.

전기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 자산의 분류
 | 상각후원가측정금융자산
 | 금융기관예치금 | 매출채권 | 대여금 | 미수금 | 임차보증금 등 | 미수수익
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 43,942 | | | | 992,845 | | | | 23,315 | | | | 21,516 | | | | 39,606 | | | | 3,532
금융자산, 공정가치 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
금융상품에 대한 기술 | | | | | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 재무상태표의 기타채권 및 장기기타채권에 포함되어 있습니다.

공정가치로 후속측정되지 않는 금융자산의 공정가치 서열체계 수준별 분류내역 공시, 합계
당반기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 1,603,997
금융자산, 공정가치 | 0 | 0 | 0 | 0

전기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3
금융자산, 장부금액 | | | | 1,124,756
금융자산, 공정가치 | 0 | 0 | 0 | 0

공정가치로 후속측정되지 않는 금융부채의 공정가치 서열체계 수준별 분류내역 공시
당반기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 부채의 분류
 | 상각후원가측정금융부채 | 리스 부채
 | 매입채무 | 일반차입금 | 미지급금 | 미지급비용 | 미지급배당금 | 임대보증금 | 사채 | 상환전환우선주부채 | 금융보증계약부채 | 상각후원가측정금융부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 602,520 | | | | 749,355 | | | | 153,078 | | | | 94,313 | | | | 20 | | | | 1,372 | | | | 728,604 | | | | 2,145 | | | | 3 | | | | 24,335 | | | | 40,741
금융부채, 공정가치 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 728,604 | 0 | 728,604 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
금융상품에 대한 기술 | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 미지급비용 중 종업원급여제도에 따른 사용자의 권리와 의무에 해당하는 금액이 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 재무상태표의 유동성장기차입금 및 장기차입금에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 연결실체가 사업결합과 관련하여 비지배주주에게 부여한 풋옵션에 해당하는 금융부채입니다(주석 32 참조). 재무상태표의 기타비유동부채에 포함되어 있습니다. | | | | 

전기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 부채의 분류
 | 상각후원가측정금융부채 | 리스 부채
 | 매입채무 | 일반차입금 | 미지급금 | 미지급비용 | 미지급배당금 | 임대보증금 | 사채 | 상환전환우선주부채 | 금융보증계약부채 | 상각후원가측정금융부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 440,039 | | | | 454,180 | | | | 148,845 | | | | 105,241 | | | | 15 | | | | 1,257 | | | | 888,212 | | | | 3,266 | | | | 0 | | | | 28,027 | | | | 47,176
금융부채, 공정가치 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 887,987 | 0 | 887,987 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
금융상품에 대한 기술 | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 미지급비용 중 종업원급여제도에 따른 사용자의 권리와 의무에 해당하는 금액이 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 재무상태표의 유동성장기차입금 및 장기차입금에 포함되어 있습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. | | | | 장부금액이 공정가치의 합리적인 추정치로, 공정가치 서열체계 및 측정방법 등 공시에 포함하지 않았습니다. 연결실체가 사업결합과 관련하여 비지배주주에게 부여한 풋옵션에 해당하는 금융부채입니다(주석 32 참조). 재무상태표의 기타비유동부채에 포함되어 있습니다. | | | | 

공정가치로 후속측정되지 않는 금융부채의 공정가치 서열체계 수준별 분류내역 공시, 소계
당반기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 부채의 분류
 | 상각후원가로 측정하는 금융부채, 범주 | 리스 부채
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 수준 1 | 수준 2 | 수준 3 | 수준 1 | 수준 2 | 수준 3
금융부채, 장부금액 | | | | 2,355,745 | | | | 40,741
금융부채, 공정가치 | 0 | 716,000 | 0 | 716,000 | 0 | 0 | 0 | 0

전기말 | (단위 : 백만원)

 | 측정
 | 재무상태표상에 공정가치로 측정되지 않았지만 공시된 공정가치
 | 부채의 분류
 | 상각후원가로 측정하는 금융부채, 범주 | 리스 부채
