# Hanmi Semiconductor — 2026 Q2 — 반기보고서 (2026.06)
# source label: Hanmi Semiconductor Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814003665   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814003665
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 47 기 반기말 | YTD | 제 46 기말 | 전전기
시장변수 상승 시 당기손익 증가 | 13,517,682 | | 6,305 | 1,892 | 13,525,879
시장변수 상승 시 당기손익 감소 | | (134,108) | | | (134,108)
시장변수 하락 시 당기손익 증가 | | 134,108 | | | 134,108
시장변수 하락 시 당기손익 감소 | (13,517,682) | | (6,305) | (1,892) | (13,525,879)
외환위험에 대한 민감도 분석에 대한 기술 | | | | | 상기 분석은 연결회사가 합리적으로 가능하다고 판단하는 정도의 변동을 가정한 것이며, 이자율 등 다른 변수는 변동하지 않는다고 가정하였습니다.

전기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화 | 기능통화 또는 표시통화 합계
 | USD | JPY | EUR | CNY
시장위험의 각 유형별 민감도분석 기술 | | | | | 보고기간말 현재 환율이 5% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 14,887,171 | | 6,035 | 21,596 | 14,914,802
시장변수 상승 시 당기손익 감소 | | (78,122) | | | (78,122)
시장변수 하락 시 당기손익 증가 | | 78,122 | | | 78,122
시장변수 하락 시 당기손익 감소 | (14,887,171) | | (6,035) | (21,596) | (14,914,802)
외환위험에 대한 민감도 분석에 대한 기술 | | | | | 상기 분석은 연결회사가 합리적으로 가능하다고 판단하는 정도의 변동을 가정한 것이며, 이자율 등 다른 변수는 변동하지 않는다고 가정하였습니다.

금융상품의 이자율 유형별 공시
당반기말 | (단위 : 천원)

 | 고정이자율 | 변동이자율
금융자산 | 7,766,885 | 80,806,537

전기말 | (단위 : 천원)

 | 고정이자율 | 변동이자율
금융자산 | 21,738,198 | 254,495,651

연결회사는 당반기말과 전기말 현재 예금과 관련하여 이자율변동위험에 노출되어 있습니다.연결회사의 경영진은 시장이자율의 변동으로 인해 금융상품의 공정가치 또는 미래현금흐름이 변동할 위험을 고려하여 고정이자율 금융상품과 변동이자율 금융상품의 적절한 균형을 유지하고 있습니다.

이자율위험 민감도분석
당반기말 | (단위 : 천원)

 | 위험 유형
 | 이자율위험
 | 위험에 따라 영향을 받는 손익
 | 이자수익
시장위험의 각 유형별 민감도분석 기술 | 보고기간말 현재 이자율이 1% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 808,065
시장변수 하락 시 당기손익 감소 | (808,065)

전기말 | (단위 : 천원)

 | 위험 유형
 | 이자율위험
 | 위험에 따라 영향을 받는 손익
 | 이자수익
시장위험의 각 유형별 민감도분석 기술 | 보고기간말 현재 이자율이 1% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 2,544,957
시장변수 하락 시 당기손익 감소 | (2,544,957)

7. 현금및현금성자산 - 연결 (연결)

현금및현금성자산 공시
당반기말 | (단위 : 천원)

 | | 공시금액
현금및현금성자산 | 
현금및현금성자산 | 보유현금 | 1,988
예금잔액 | 88,573,422
현금및현금성자산 합계 | 88,575,410

전기말 | (단위 : 천원)

 | | 공시금액
현금및현금성자산 | 
현금및현금성자산 | 보유현금 | 1,529
예금잔액 | 276,233,849
현금및현금성자산 합계 | 276,235,378

8. 재고자산 - 연결 (연결)

재고자산 세부내역
당반기말 | (단위 : 천원)

 | | 총장부금액 | 재고자산 평가충당금 | 장부금액 합계
재고자산 | 195,459,638 | (51,561,712) | 143,897,926
재고자산 | 상품 | 385,804 | 0 | 385,804
미착품 | 0 | 0 | 0
원재료 | 25,694,790 | (6,228,905) | 19,465,885
재공품 | 169,379,044 | (45,332,807) | 124,046,237

전기말 | (단위 : 천원)

 | | 총장부금액 | 재고자산 평가충당금 | 장부금액 합계
재고자산 | 200,418,657 | (50,034,621) | 150,384,036
재고자산 | 상품 | 216,571 | 0 | 216,571
미착품 | 2,217 | 0 | 2,217
원재료 | 23,235,292 | (5,576,776) | 17,658,516
재공품 | 176,964,577 | (44,457,845) | 132,506,732

재고자산 평가손실에 대한 공시
당반기 | (단위 : 백만원)

 | 매출원가
재고자산 평가손실 | 2,970
매출원가에 포함된 재고자산평가손실에 대한 기술 | 당반기 중 2,970백만원의 재고자산평가손실이 인식되었으며, 재고자산평가손실은 매출원가에 포함됩니다.

전반기 | (단위 : 백만원)

 | 매출원가
재고자산 평가손실 | 13,446
매출원가에 포함된 재고자산평가손실에 대한 기술 | 전반기 중 13,446백만원의 재고자산평가손실이 인식되었으며, 재고자산평가손실은 매출원가에 포함됩니다.

비용으로 인식한 재고자산의 금액
당반기 | (단위 : 백만원)

 | 매출원가
기간 동안 비용으로 인식한 재고자산의 원가 | 117,213
기간동안 비용으로 인식한 재고자산의 원가에 대한 기술 | 당반기에 비용으로 인식한 재고자산의 금액은 117,213백만원입니다. 동 비용에는 재고자산평가손실 금액이 포함되어 있습니다.

전반기 | (단위 : 백만원)

 | 매출원가
기간 동안 비용으로 인식한 재고자산의 원가 | 126,765
기간동안 비용으로 인식한 재고자산의 원가에 대한 기술 | 전반기에 비용으로 인식한 재고자산의 금액은 126,765만원입니다. 동 비용에는 재고자산평가손실 금액이 포함되어 있습니다.

9. 기타금융자산 - 연결 (연결)

기타 채권에 대한 공시
당반기말 | (단위 : 천원)

 | | 공시금액
기타 유동 금융자산 | 1,998,083
기타 유동 금융자산 | 단기미수금 | 993,350
단기보증금 | 1,004,733
기타 비유동 금융자산 | 432,714
기타 비유동 금융자산 | 장기미수금 | 0
장기보증금 | 432,714

전기말 | (단위 : 천원)

 | | 공시금액
기타 유동 금융자산 | 1,620,849
기타 유동 금융자산 | 단기미수금 | 638,012
단기보증금 | 982,837
기타 비유동 금융자산 | 665,178
기타 비유동 금융자산 | 장기미수금 | 0
장기보증금 | 665,178

10. 기타자산 - 연결 (연결)

기타자산에 대한 공시
당반기말 | (단위 : 천원)

 | | 공시금액
기타 유동 자산 | 3,143,618
기타 유동 자산 | 미수법인세환급금 | 0
부가가치세대급금 | 1,259,101
유동 선급비용 | 838,831
선급법인세 | 3,827
유동 선급금 | 1,041,859
기타 비유동 자산 | 191,744
기타 비유동 자산 | 비유동 선급금 | 191,744

전기말 | (단위 : 천원)

 | | 공시금액
기타 유동 자산 | 2,659,137
기타 유동 자산 | 미수법인세환급금 | 1,800
부가가치세대급금 | 1,294,380
유동 선급비용 | 633,170
선급법인세 | 0
유동 선급금 | 729,787
기타 비유동 자산 | 624,830
기타 비유동 자산 | 비유동 선급금 | 624,830

11. 기타투자자산 - 연결 (연결)

당기손익-공정가치측정금융자산의 공시
당반기말 | (단위 : 천원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 측정
 | 취득원가 | 공정가치
 | 지분증권의 발행처 | 지분증권의 발행처 합계 | 지분증권의 발행처 | 지분증권의 발행처 합계
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드
당기손익-공정가치측정금융자산 | 4,200,000 | 0 | 50,007,997 | 1,000 | 54,208,997 | 899,400 | 0 | 56,784,877 | 1,000 | 57,685,277
지분율 | 0.0409 | 0.0000 | 0.0000 | 0.0001 | | 0.0409 | 0.0000 | 0.0000 | 0.0001 | 
지분율에 대한 설명 | 연결회사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | | 연결회사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | 

전기말 | (단위 : 천원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 측정
 | 취득원가 | 공정가치
 | 지분증권의 발행처 | 지분증권의 발행처 합계 | 지분증권의 발행처 | 지분증권의 발행처 합계
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드
당기손익-공정가치측정금융자산 | 4,200,000 | 4,577,812 | | 1,000 | 8,778,812 | 1,047,000 | 11,032,857 | | 1,000 | 12,080,857
지분율 | 0.0409 | 0.0039 | 0.0000 | 0.0001 | | 0.0409 | 0.0039 | 0.0000 | 0.0001 | 
지분율에 대한 설명 | 연결회사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | | 연결회사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | 

당기손익-공정가치측정금융자산의 손익에 대한 공시
당반기 | (단위 : 백만원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 지분증권의 발행처
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X
당기손익인식금융자산평가이익 | 0 | 0 | 6,777
당기손익인식금융자산평가손실 | 148 | 0 | 0
당기손익인식금융자산처분이익 | 0 | 876 | 0
비유동기타투자자산에 대한 기술 | 당반기 중 ㈜볼빅 주식에 대해 당기손익-공정가치측정 금융자산평가손실 148백만원을 인식하였습니다. | 당반기 중 ㈜에이치피에스피 지분을 모두 처분하였으며, 당기손익-공정가치측정 금융자산처분이익 876백만원을 인식하였습니다. | 당반기 중 미국 스페이스X 주식을 취득하였으며, 당기손익-공정가치측정 금융자산평가이익 6,777백만원을 인식하였습니다.

전반기 | (단위 : 백만원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 지분증권의 발행처
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X
당기손익인식금융자산평가이익 | 0 | 5,344 | 0
당기손익인식금융자산평가손실 | 661 | 0 | 0
당기손익인식금융자산처분이익 | 0 | 1,873 | 0
비유동기타투자자산에 대한 기술 | 전반기 중 ㈜볼빅 주식에 대해 당기손익-공정가치측정 금융자산평가손실 661백만원을 인식하였습니다. | 전반기 중 당기손익-공정가치측정 금융자산평가이익 5,344백만원 및 당기손익-공정가치측정 금융자산처분이익 1,873백만원을 인식하였습니다. | 

12. 관계기업투자 - 연결 (연결)

(1) 당반기말과 전기말 현재 관계기업투자의 내역은 다음과 같습니다. (단위:천원) 회사명 소재지 주요영업활동 당반기말 전기말 소유지분율(%) 장부금액 소유지분율(%) 장부금액 곽신홀딩스㈜(*) 국내 도ㆍ소매업 40.00 8,976,718 40.00 9,316,336 (*) 전반기 중 곽신홀딩스㈜의 최대주주에게 보유 주식 일부를 매도하여 소유지분율 및 장부금액이 감소하였으며(주석 33 참조), 이로 인하여 관계기업투자주식처분이익851백만원을 인식하였습니다. (2) 당반기말과 전기말 현재 관계기업의 요약 재무정보는 다음과 같습니다.① 2026년 (단위:천원) 구 분 당반기말 당반기 자산총액 부채총액 매출액 반기순이익(손실) 총포괄이익(손실) 곽신홀딩스㈜ 27,661,873 5,929,965 1,300,293 (858,031) (858,031) ② 2025년 (단위:천원) 구 분 전기말 전반기 자산총액 부채총액 매출액 반기순이익(손실) 총포괄이익(손실) 곽신홀딩스㈜ 28,951,710 6,361,771 4,971,268 (1,499,945) (1,499,945) (3) 당반기와 전반기 중 관계기업투자주식의 지분법평가 및 기타변동내역은 다음과 같습니다.① 당반기 (단위:천원) 구 분 기 초 지분법손익 반기말 곽신홀딩스㈜ 9,316,336 (339,618) 8,976,718 ② 전반기 (단위:천원) 구 분 기 초 지분법손익 처 분 반기말 곽신홀딩스㈜ 12,256,436 (561,348) (2,286,215) 9,408,873 (4) 당반기말과 전기말 현재 관계기업투자주식 순자산과 장부금액에 관한 자료는 다음과 같습니다.① 당반기말 (단위:천원) 구분 순자산 지분율(%) 순자산지분금액 내부거래 등 장부금액 곽신홀딩스㈜ 21,731,908 40.00 8,692,763 283,955 8,976,718 ② 전기말 (단위:천원) 구분 순자산 지분율(%) 순자산지분금액 내부거래 등 장부금액 곽신홀딩스㈜ 22,589,939 40.00 9,035,975 280,361 9,316,336 | (단위:천원) | 회사명 | 소재지 | 주요영업활동 | 당반기말 | 전기말 | 소유지분율(%) | 장부금액 | 소유지분율(%) | 장부금액 | 곽신홀딩스㈜(*) | 국내 | 도ㆍ소매업 | 40.00 | 8,976,718 | 40.00 | 9,316,336 | (단위:천원) | 구 분 | 당반기말 | 당반기 | 자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 총포괄이익(손실) | 곽신홀딩스㈜ | 27,661,873 | 5,929,965 | 1,300,293 | (858,031) | (858,031) | (단위:천원) | 구 분 | 전기말 | 전반기 | 자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 총포괄이익(손실) | 곽신홀딩스㈜ | 28,951,710 | 6,361,771 | 4,971,268 | (1,499,945) | (1,499,945) | (단위:천원) | 구 분 | 기 초 | 지분법손익 | 반기말 | 곽신홀딩스㈜ | 9,316,336 | (339,618) | 8,976,718 | (단위:천원) | 구 분 | 기 초 | 지분법손익 | 처 분 | 반기말 | 곽신홀딩스㈜ | 12,256,436 | (561,348) | (2,286,215) | 9,408,873 | (단위:천원) | 구분 | 순자산 | 지분율(%) | 순자산지분금액 | 내부거래 등 | 장부금액 | 곽신홀딩스㈜ | 21,731,908 | 40.00 | 8,692,763 | 283,955 | 8,976,718 | (단위:천원) | 구분 | 순자산 | 지분율(%) | 순자산지분금액 | 내부거래 등 | 장부금액 | 곽신홀딩스㈜ | 22,589,939 | 40.00 | 9,035,975 | 280,361 | 9,316,336
(단위:천원)
회사명 | 소재지 | 주요영업활동 | 당반기말 | 전기말
소유지분율(%) | 장부금액 | 소유지분율(%) | 장부금액
곽신홀딩스㈜(*) | 국내 | 도ㆍ소매업 | 40.00 | 8,976,718 | 40.00 | 9,316,336
(단위:천원)
구 분 | 당반기말 | 당반기
자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 총포괄이익(손실)
곽신홀딩스㈜ | 27,661,873 | 5,929,965 | 1,300,293 | (858,031) | (858,031)
(단위:천원)
구 분 | 전기말 | 전반기
자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 총포괄이익(손실)
곽신홀딩스㈜ | 28,951,710 | 6,361,771 | 4,971,268 | (1,499,945) | (1,499,945)
(단위:천원)
구 분 | 기 초 | 지분법손익 | 반기말
곽신홀딩스㈜ | 9,316,336 | (339,618) | 8,976,718
(단위:천원)
구 분 | 기 초 | 지분법손익 | 처 분 | 반기말
곽신홀딩스㈜ | 12,256,436 | (561,348) | (2,286,215) | 9,408,873
(단위:천원)
구분 | 순자산 | 지분율(%) | 순자산지분금액 | 내부거래 등 | 장부금액
곽신홀딩스㈜ | 21,731,908 | 40.00 | 8,692,763 | 283,955 | 8,976,718
(단위:천원)
구분 | 순자산 | 지분율(%) | 순자산지분금액 | 내부거래 등 | 장부금액
곽신홀딩스㈜ | 22,589,939 | 40.00 | 9,035,975 | 280,361 | 9,316,336

13. 유형자산 - 연결 (연결)

유형자산(사용권자산 포함)의 변동 내용에 대한 공시
당반기 | (단위 : 천원)

 | | 장부금액 | 장부금액 합계
 | | 총장부금액 | 감가상각누계액 및 상각누계액 | 정부보조금
 | | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계 | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계 | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계
 | | 유형자산 | 사용권자산 | 유형자산 | 사용권자산 | 유형자산 | 사용권자산
 | | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계 | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계 | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계
 | | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산
사용권자산을 포함하는 기초 유형자산 | 99,382,332 | 60,141,090 | 6,893,785 | 64,676,781 | 2,307,233 | 4,867,996 | 28,693,276 | 335,453 | 46,880,948 | 814,545 | 314,993,439 | 6,061,688 | 321,055,127 | 0 | (21,069,747) | (3,023,688) | (37,288,239) | (1,360,904) | (3,740,527) | (12,283,192) | (333,815) | 0 | (639,432) | (79,739,544) | (3,156,011) | (82,895,555) | 0 | 0 | 0 | 0 | (22,591) | 0 | 0 | 0 | 0 | 0 | (22,591) | 0 | (22,591) | 238,136,981
유형자산(사용권자산 포함)의 변동 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
유형자산(사용권자산 포함)의 변동 | 사업결합을 통한 취득 이외의 증가, 유형자산(사용권자산 포함) | 0 | 0 | 818,127 | 1,495,482 | 521,263 | 58,450 | 902,236 | 0 | 8,137,530 | 4,000 | 11,937,088 | 775,289 | 12,712,377 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 12,712,377
처분, 유형자산(사용권자산 포함) | 0 | 0 | 0 | 0 | 0 | (12,380) | (401,639) | 0 | 0 | 0 | (414,019) | (1,367,576) | (1,781,595) | 0 | 0 | 0 | 0 | 0 | 12,376 | 11,594 | 0 | 0 | 0 | 23,970 | 1,209,320 | 1,233,290 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | (548,305)
대체에 따른 증가(감소), 유형자산(사용권자산 포함) | 0 | 0 | 1,000,045 | 1,419,003 | 0 | 0 | 464,200 | 0 | (38,276,847) | 0 | (35,393,599) | 0 | (35,393,599) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | (35,393,599)
순외환차이에 따른 증가(감소), 유형자산(사용권자산 포함) | 0 | 0 | 0 | 0 | 0 | 0 | 20,817 | 17,608 | 0 | 0 | 38,425 | 34,863 | 73,288 | 0 | 0 | 0 | 0 | 0 | 0 | (12,058) | (17,573) | 0 | 0 | (29,631) | (26,218) | (55,849) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 17,439
감가상각비, 유형자산(사용권자산 포함) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | (1,008,518) | (232,768) | (2,237,997) | (158,372) | (188,107) | (631,736) | (1,673) | 0 | (170,776) | (4,629,947) | (950,524) | (5,580,471) | 0 | 0 | 0 | 0 | 6,522 | 0 | 0 | 0 | 0 | 0 | 6,522 | 0 | 6,522 | (5,573,949)
사용권자산을 포함하는 기말 유형자산 | 99,382,332 | 60,141,090 | 8,711,957 | 67,591,266 | 2,828,496 | 4,914,066 | 29,678,890 | 353,061 | 16,741,631 | 818,545 | 291,161,334 | 5,504,264 | 296,665,598 | 0 | (22,078,265) | (3,256,456) | (39,526,236) | (1,519,276) | (3,916,258) | (12,915,392) | (353,061) | 0 | (810,208) | (84,375,152) | (2,923,433) | (87,298,585) | 0 | 0 | 0 | 0 | (16,069) | 0 | 0 | 0 | 0 | 0 | (16,069) | 0 | (16,069) | 209,350,944
대체에 따른 증가(감소)에 대한 기술 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 재고자산으로부터의 대체 금액 및 투자부동산으로의 대체 금액 등이 포함되어 있습니다.

전반기 | (단위 : 천원)

 | | 장부금액 | 장부금액 합계
 | | 총장부금액 | 감가상각누계액 및 상각누계액 | 정부보조금
 | | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계 | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계 | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계
 | | 유형자산 | 사용권자산 | 유형자산 | 사용권자산 | 유형자산 | 사용권자산
 | | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계 | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계 | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계
 | | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 임차시설물 | 건설중인자산 | 리스개량자산
사용권자산을 포함하는 기초 유형자산 | 67,885,646 | 60,141,090 | 6,342,937 | 60,539,960 | 2,535,345 | 4,538,481 | 17,329,970 | 327,415 | 24,899,011 | 804,545 | 245,344,400 | 5,602,386 | 250,946,786 | 0 | (19,052,711) | (2,729,940) | (36,206,975) | (1,385,479) | (3,370,469) | (10,875,027) | (280,061) | 0 | (234,659) | (74,135,321) | (2,044,834) | (76,180,155) | 0 | 0 | 0 | 0 | (35,635) | 0 | 0 | 0 | 0 | 0 | (35,635) | 0 | (35,635) | 174,730,996
유형자산(사용권자산 포함)의 변동 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 
유형자산(사용권자산 포함)의 변동 | 사업결합을 통한 취득 이외의 증가, 유형자산(사용권자산 포함) | 0 | 0 | 319,636 | 795,501 | 3,311 | 286,885 | 170,271 | 0 | 28,618,003 | 0 | 30,193,607 | 1,728,993 | 31,922,600 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 31,922,600
처분, 유형자산(사용권자산 포함) | 0 | 0 | 0 | 0 | (746,146) | 0 | 0 | 0 | 0 | 0 | (746,146) | (1,123,173) | (1,869,319) | 0 | 0 | 0 | 0 | 310,677 | 0 | 0 | 0 | 0 | 0 | 310,677 | 486,690 | 797,367 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | (1,071,952)
대체에 따른 증가(감소), 유형자산(사용권자산 포함) | 31,496,686 | 0 | 265,969 | 5,215,947 | 379,981 | 0 | 9,677,716 | 0 | (46,951,179) | 0 | 85,120 | 0 | 85,120 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 85,120
순외환차이에 따른 증가(감소), 유형자산(사용권자산 포함) | 0 | 0 | 0 | 0 | 0 | 0 | 6,089 | 13,079 | 0 | 0 | 19,168 | 24,625 | 43,793 | 0 | 0 | 0 | 0 | 0 | 0 | (3,304) | (12,106) | 0 | 0 | (15,410) | (16,489) | (31,899) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 11,894
감가상각비, 유형자산(사용권자산 포함) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | (1,008,518) | (180,513) | (2,093,595) | (179,209) | (185,561) | (764,146) | (22,873) | 0 | (201,136) | (4,635,551) | (936,587) | (5,572,138) | 0 | 0 | 0 | 0 | 6,522 | 0 | 0 | 0 | 0 | 0 | 6,522 | 0 | 6,522 | (5,565,616)
사용권자산을 포함하는 기말 유형자산 | 99,382,332 | 60,141,090 | 6,928,542 | 66,551,408 | 2,172,491 | 4,825,366 | 27,184,046 | 340,494 | 6,565,835 | 804,545 | 274,896,149 | 6,232,831 | 281,128,980 | 0 | (20,061,229) | (2,910,453) | (38,300,570) | (1,254,011) | (3,556,030) | (11,642,477) | (315,040) | 0 | (435,795) | (78,475,605) | (2,511,220) | (80,986,825) | 0 | 0 | 0 | 0 | (29,113) | 0 | 0 | 0 | 0 | 0 | (29,113) | 0 | (29,113) | 200,113,042
대체에 따른 증가(감소)에 대한 기술 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 건설중인자산과 재고자산으로부터의 대체 금액 등이 포함되어 있습니다.

유형자산의 구성내역
당반기 | (단위 : 천원)

 | 공시금액
토지 | 99,382,332
건물 | 38,062,825
구축물 | 5,455,501
기계장치 | 28,065,030
차량운반구 | 1,293,151
사용권자산 | 2,580,831
공구와기구 | 997,808
집기비품 | 16,763,498
임차시설물 | 0
건설중인자산 | 16,741,631
리스개량자산 | 8,337
사용권자산을 포함하는 유형자산 합계 | 209,350,944

전반기 | (단위 : 천원)

 | 공시금액
토지 | 99,382,332
건물 | 40,079,861
구축물 | 4,018,089
기계장치 | 28,250,838
차량운반구 | 889,367
사용권자산 | 3,721,611
공구와기구 | 1,269,336
집기비품 | 15,541,569
임차시설물 | 25,454
건설중인자산 | 6,565,835
리스개량자산 | 368,750
사용권자산을 포함하는 유형자산 합계 | 200,113,042

자산의 보험계약에 대한 공시
 | (단위 : 백만원)

 | 공시금액
보험가입금액 | 106,971
자산의 보험계약에 대한 기술 | 연결회사는 상기 건물 및 기계장치 등과 관련하여 현대해상화재보험에 화재보험을 가입하고 있으며, 당반기말 현재 부보금액은 106,971백만원입니다. 또한 연결회사는 동화재보험 이외에 차량운반구에 대하여 종합보험 및 책임보험에 가입하고 있습니다.

14. 투자부동산 - 연결 (연결)

투자부동산에 대한 세부 정보 공시
당반기 | (단위 : 천원)

 | | | 자산의 분류 | 자산의 분류 합계
 | | | 토지 | 건물
 | | | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계
 | | | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액
투자부동산의 변동에 대한 조정 | | | | | | | 
투자부동산의 변동에 대한 조정 | 기초 투자부동산 | 4,906,838 | 0 | 4,906,838 | 5,697,873 | (1,854,836) | 3,843,037 | 8,749,875
투자부동산의 변동 | | | | | | | 
투자부동산의 변동 | 사업결합을 통한 취득 이외의 증가 합계, 투자부동산 | 10,498,227 | 0 | 10,498,227 | 2,176,284 | 0 | 2,176,284 | 12,674,511
투자부동산을 재고자산이나 자가사용부동산으로 대체하거나 재고자산이나 자가사용부동산을 투자부동산으로 대체 | 30,370,365 | 0 | 30,370,365 | 6,310,573 | 0 | 6,310,573 | 36,680,938
감가상각비, 투자부동산 | 0 | 0 | 0 | 0 | (120,910) | (120,910) | (120,910)
기말 투자부동산 | 45,775,430 | 0 | 45,775,430 | 14,184,730 | (1,975,746) | 12,208,984 | 57,984,414
대체에 대한 기술 | | | | | | | 전액 건설중인자산으로부터의 대체 금액입니다.

전반기 | (단위 : 천원)

 | | | 자산의 분류 | 자산의 분류 합계
 | | | 토지 | 건물
 | | | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계
